split,image_relative_path,label_relative_path,image_width,image_height,class_id,box_index,x_center_norm,y_center_norm,width_norm,height_norm,letterbox_scale,width_original_px,height_original_px,width_640_px,height_640_px,short_side_640_px,long_side_640_px,area_640_px2,aspect_ratio
train,train/images/GF6_WFV_E132.0_N24.7_20200530_L1A1120002373-2_20480_7168.png,train/labels/GF6_WFV_E132.0_N24.7_20200530_L1A1120002373-2_20480_7168.txt,512,512,0,0,0.5703125,0.779296875,0.05078125,0.0546875,1.25,26,28,32.5,35,32.5,35,1137.5,1.07692307692
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_14848.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_14848.txt,512,512,0,0,0.7578125,0.29296875,0.03125,0.03125,1.25,16,16,20,20,20,20,400,1
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_15872.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_15872.txt,512,512,0,0,0.3349609375,0.27734375,0.037109375,0.03125,1.25,19,16,23.75,20,20,23.75,475,1.1875
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_15872.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_15872.txt,512,512,0,1,0.4345703125,0.8671875,0.025390625,0.03125,1.25,13,16,16.25,20,16.25,20,325,1.23076923077
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_15872.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_15872.txt,512,512,0,2,0.7998046875,0.9560546875,0.029296875,0.029296875,1.25,15,15,18.75,18.75,18.75,18.75,351.5625,1
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_2048_12288.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_2048_12288.txt,512,512,0,0,0.7744140625,0.49609375,0.037109375,0.03515625,1.25,19,18,23.75,22.5,22.5,23.75,534.375,1.05555555556
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_2560_16777.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_2560_16777.txt,512,512,0,0,0.7783203125,0.6953125,0.068359375,0.06640625,1.25,35,34,43.75,42.5,42.5,43.75,1859.375,1.02941176471
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_2560_16896.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_2560_16896.txt,512,512,0,0,0.7802734375,0.470703125,0.052734375,0.05859375,1.25,27,30,33.75,37.5,33.75,37.5,1265.625,1.11111111111
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_512_14336.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_512_14336.txt,512,512,0,0,0.0556640625,0.296875,0.025390625,0.02734375,1.25,13,14,16.25,17.5,16.25,17.5,284.375,1.07692307692
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_512_14336.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_512_14336.txt,512,512,0,1,0.374146757679,0.381865284974,0.0179180887372,0.0259067357513,1.25,9.17406143345,13.2642487047,11.4675767918,16.5803108808,11.4675767918,16.5803108808,190.135988258,1.44584258574
train,train/images/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-2_13312_2048.png,train/labels/GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-2_13312_2048.txt,512,512,0,0,0.84375,0.6669921875,0.046875,0.052734375,1.25,24,27,30,33.75,30,33.75,1012.5,1.125
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_11904_3072.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_11904_3072.txt,512,512,0,0,0.4169921875,0.3662109375,0.044921875,0.033203125,1.25,23,17,28.75,21.25,21.25,28.75,610.9375,1.35294117647
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_2560_16384.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_2560_16384.txt,512,512,0,0,0.3583984375,0.333984375,0.033203125,0.03515625,1.25,17,18,21.25,22.5,21.25,22.5,478.125,1.05882352941
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_2560_16384.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_2560_16384.txt,512,512,0,1,0.4580078125,0.26953125,0.033203125,0.03515625,1.25,17,18,21.25,22.5,21.25,22.5,478.125,1.05882352941
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_8192_10240.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_8192_10240.txt,512,512,0,0,0.3447265625,0.8583984375,0.044921875,0.044921875,1.25,23,23,28.75,28.75,28.75,28.75,826.5625,1
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_9216_7680.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-1_9216_7680.txt,512,512,0,0,0.4453125,0.9560546875,0.0546875,0.048828125,1.25,28,25,35,31.25,31.25,35,1093.75,1.12
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-2_5632_18489.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-2_5632_18489.txt,512,512,0,0,0.8125,0.4365234375,0.0390625,0.052734375,1.25,20,27,25,33.75,25,33.75,843.75,1.35
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_11264_17408.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_11264_17408.txt,512,512,0,0,0.9453125,0.857421875,0.03515625,0.04296875,1.25,18,22,22.5,27.5,22.5,27.5,618.75,1.22222222222
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_11264_4096.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_11264_4096.txt,512,512,0,0,0.5322265625,0.345703125,0.033203125,0.0546875,1.25,17,28,21.25,35,21.25,35,743.75,1.64705882353
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_1536_13312.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_1536_13312.txt,512,512,0,0,0.225255972696,0.544559585492,0.0238907849829,0.0341968911917,1.25,12.2320819113,17.5088082902,15.2901023891,21.8860103627,15.2901023891,21.8860103627,334.639339334,1.43138415988
train,train/images/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_9216_11776.png,train/labels/GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_9216_11776.txt,512,512,0,0,0.037109375,0.3056640625,0.02734375,0.044921875,1.25,14,23,17.5,28.75,17.5,28.75,503.125,1.64285714286
train,train/images/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-1_12928_4608.png,train/labels/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-1_12928_4608.txt,512,512,0,0,0.4345703125,0.6787109375,0.044921875,0.048828125,1.25,23,25,28.75,31.25,28.75,31.25,898.4375,1.08695652174
train,train/images/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-1_5120_16896.png,train/labels/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-1_5120_16896.txt,512,512,0,0,0.181640625,0.3876953125,0.0390625,0.037109375,1.25,20,19,25,23.75,23.75,25,593.75,1.05263157895
train,train/images/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-2_1024_1024.png,train/labels/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-2_1024_1024.txt,512,512,0,0,0.7158203125,0.5830078125,0.048828125,0.037109375,1.25,25,19,31.25,23.75,23.75,31.25,742.1875,1.31578947368
train,train/images/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-2_15360_9216.png,train/labels/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-2_15360_9216.txt,512,512,0,0,0.751953125,0.7802734375,0.046875,0.052734375,1.25,24,27,30,33.75,30,33.75,1012.5,1.125
train,train/images/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-2_20992_4096.png,train/labels/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-2_20992_4096.txt,512,512,0,0,0.3798828125,0.5234375,0.025390625,0.03515625,1.25,13,18,16.25,22.5,16.25,22.5,365.625,1.38461538462
train,train/images/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-3_5120_1536.png,train/labels/GF6_WFV_E132.4_N24.7_20190604_L1A1119887742-3_5120_1536.txt,512,512,0,0,0.4111328125,0.2041015625,0.052734375,0.033203125,1.25,27,17,33.75,21.25,21.25,33.75,717.1875,1.58823529412
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_10752.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_10752.txt,512,512,0,0,0.7158203125,0.8251953125,0.025390625,0.029296875,1.25,13,15,16.25,18.75,16.25,18.75,304.6875,1.15384615385
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_12288.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_12288.txt,512,512,0,0,0.6025390625,0.6201171875,0.041015625,0.052734375,1.25,21,27,26.25,33.75,26.25,33.75,885.9375,1.28571428571
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_12800.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_12800.txt,512,512,0,0,0.5771484375,0.884765625,0.029296875,0.0390625,1.25,15,20,18.75,25,18.75,25,468.75,1.33333333333
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.txt,512,512,0,0,0.9140625,0.7939453125,0.0390625,0.029296875,1.25,20,15,25,18.75,18.75,25,468.75,1.33333333333
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.txt,512,512,0,1,0.0888671875,0.8203125,0.021484375,0.02734375,1.25,11,14,13.75,17.5,13.75,17.5,240.625,1.27272727273
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.txt,512,512,0,2,0.09765625,0.759765625,0.02734375,0.02734375,1.25,14,14,17.5,17.5,17.5,17.5,306.25,1
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.txt,512,512,0,3,0.1728515625,0.4619140625,0.037109375,0.041015625,1.25,19,21,23.75,26.25,23.75,26.25,623.4375,1.10526315789
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.txt,512,512,0,4,0.6640625,0.27734375,0.02734375,0.02734375,1.25,14,14,17.5,17.5,17.5,17.5,306.25,1
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_14336.txt,512,512,0,5,0.2880859375,0.10546875,0.033203125,0.03125,1.25,17,16,21.25,20,20,21.25,425,1.0625
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_15872.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_15872.txt,512,512,0,0,0.619140625,0.4541015625,0.04296875,0.029296875,1.25,22,15,27.5,18.75,18.75,27.5,515.625,1.46666666667
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_16384.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_16384.txt,512,512,0,0,0.7109375,0.0498046875,0.03125,0.021484375,1.25,16,11,20,13.75,13.75,20,275,1.45454545455
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_4608.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_4608.txt,512,512,0,0,0.095703125,0.748046875,0.03125,0.02734375,1.25,16,14,20,17.5,17.5,20,350,1.14285714286
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_4608.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_4608.txt,512,512,0,1,0.4453125,0.984375,0.03515625,0.02734375,1.25,18,14,22.5,17.5,17.5,22.5,393.75,1.28571428571
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_4608.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_4608.txt,512,512,0,2,0.8671875,0.8427734375,0.03515625,0.025390625,1.25,18,13,22.5,16.25,16.25,22.5,365.625,1.38461538462
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_8192.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_8192.txt,512,512,0,0,0.7080078125,0.8203125,0.044921875,0.03515625,1.25,23,18,28.75,22.5,22.5,28.75,646.875,1.27777777778
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_8192.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_8192.txt,512,512,0,1,0.693359375,0.7490234375,0.0234375,0.029296875,1.25,12,15,15,18.75,15,18.75,281.25,1.25
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_8192.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_8192.txt,512,512,0,2,0.7822265625,0.7470703125,0.025390625,0.029296875,1.25,13,15,16.25,18.75,16.25,18.75,304.6875,1.15384615385
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_8192.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_8192.txt,512,512,0,3,0.98046875,0.189453125,0.02734375,0.02734375,1.25,14,14,17.5,17.5,17.5,17.5,306.25,1
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.txt,512,512,0,0,0.53125,0.640625,0.02734375,0.02734375,1.25,14,14,17.5,17.5,17.5,17.5,306.25,1
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.txt,512,512,0,1,0.0361328125,0.7900390625,0.033203125,0.025390625,1.25,17,13,21.25,16.25,16.25,21.25,345.3125,1.30769230769
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.txt,512,512,0,2,0.173828125,0.7373046875,0.02734375,0.025390625,1.25,14,13,17.5,16.25,16.25,17.5,284.375,1.07692307692
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.txt,512,512,0,3,0.3232421875,0.470703125,0.037109375,0.03125,1.25,19,16,23.75,20,20,23.75,475,1.1875
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.txt,512,512,0,4,0.595703125,0.3310546875,0.03125,0.029296875,1.25,16,15,20,18.75,18.75,20,375,1.06666666667
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.txt,512,512,0,5,0.9736328125,0.1572265625,0.029296875,0.033203125,1.25,15,17,18.75,21.25,18.75,21.25,398.4375,1.13333333333
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.txt,512,512,0,6,0.1708984375,0.115234375,0.029296875,0.0234375,1.25,15,12,18.75,15,15,18.75,281.25,1.25
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.txt,512,512,0,7,0.236328125,0.0947265625,0.03125,0.029296875,1.25,16,15,20,18.75,18.75,20,375,1.06666666667
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_9216.txt,512,512,0,8,0.25,0.1572265625,0.03125,0.033203125,1.25,16,17,20,21.25,20,21.25,425,1.0625
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_10752.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_10752.txt,512,512,0,0,0.814453125,0.306640625,0.02734375,0.02734375,1.25,14,14,17.5,17.5,17.5,17.5,306.25,1
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_10752.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_10752.txt,512,512,0,1,0.6669921875,0.234375,0.025390625,0.03125,1.25,13,16,16.25,20,16.25,20,325,1.23076923077
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_10752.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_10752.txt,512,512,0,2,0.4619140625,0.103515625,0.017578125,0.02734375,1.25,9,14,11.25,17.5,11.25,17.5,196.875,1.55555555556
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_12800.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_12800.txt,512,512,0,0,0.125,0.7021484375,0.03125,0.033203125,1.25,16,17,20,21.25,20,21.25,425,1.0625
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_13312.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_13312.txt,512,512,0,0,0.01953125,0.8857421875,0.0390625,0.037109375,1.25,20,19,25,23.75,23.75,25,593.75,1.05263157895
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_13824.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_13824.txt,512,512,0,0,0.677734375,0.4365234375,0.0390625,0.037109375,1.25,20,19,25,23.75,23.75,25,593.75,1.05263157895
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_13824.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_13824.txt,512,512,0,1,0.2900390625,0.2412109375,0.029296875,0.044921875,1.25,15,23,18.75,28.75,18.75,28.75,539.0625,1.53333333333
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_14848.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_14848.txt,512,512,0,0,0.6640625,0.7998046875,0.05859375,0.037109375,1.25,30,19,37.5,23.75,23.75,37.5,890.625,1.57894736842
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_15360.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_15360.txt,512,512,0,0,0.279296875,0.3623046875,0.04296875,0.029296875,1.25,22,15,27.5,18.75,18.75,27.5,515.625,1.46666666667
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_15360.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_15360.txt,512,512,0,1,0.841796875,0.310546875,0.03515625,0.0390625,1.25,18,20,22.5,25,22.5,25,562.5,1.11111111111
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_15360.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_15360.txt,512,512,0,2,0.67578125,0.9130859375,0.04296875,0.029296875,1.25,22,15,27.5,18.75,18.75,27.5,515.625,1.46666666667
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_16384.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_16384.txt,512,512,0,0,0.4970703125,0.4306640625,0.044921875,0.041015625,1.25,23,21,28.75,26.25,26.25,28.75,754.6875,1.09523809524
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_8192.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_8192.txt,512,512,0,0,0.869140625,0.64453125,0.02734375,0.03515625,1.25,14,18,17.5,22.5,17.5,22.5,393.75,1.28571428571
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_12288.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_12288.txt,512,512,0,0,0.1025390625,0.408203125,0.029296875,0.0390625,1.25,15,20,18.75,25,18.75,25,468.75,1.33333333333
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_13312.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_13312.txt,512,512,0,0,0.75390625,0.93359375,0.03515625,0.04296875,1.25,18,22,22.5,27.5,22.5,27.5,618.75,1.22222222222
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_13312.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_13312.txt,512,512,0,1,0.2373046875,0.716796875,0.033203125,0.02734375,1.25,17,14,21.25,17.5,17.5,21.25,371.875,1.21428571429
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_14848.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_14848.txt,512,512,0,0,0.892578125,0.8681640625,0.03515625,0.033203125,1.25,18,17,22.5,21.25,21.25,22.5,478.125,1.05882352941
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_2560.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_2560.txt,512,512,0,0,0.4482421875,0.8662109375,0.033203125,0.044921875,1.25,17,23,21.25,28.75,21.25,28.75,610.9375,1.35294117647
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_9216.txt,512,512,0,0,0.626953125,0.619140625,0.0390625,0.03125,1.25,20,16,25,20,20,25,500,1.25
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_9216.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11264_9216.txt,512,512,0,1,0.361328125,0.43359375,0.02734375,0.03125,1.25,14,16,17.5,20,17.5,20,350,1.14285714286
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_10752.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_10752.txt,512,512,0,0,0.728515625,0.9560546875,0.03125,0.044921875,1.25,16,23,20,28.75,20,28.75,575,1.4375
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_12288.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_12288.txt,512,512,0,0,0.9462890625,0.0234375,0.025390625,0.0390625,1.25,13,20,16.25,25,16.25,25,406.25,1.53846153846
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_15872.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_15872.txt,512,512,0,0,0.2021484375,0.2353515625,0.041015625,0.037109375,1.25,21,19,26.25,23.75,23.75,26.25,623.4375,1.10526315789
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_15872.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_15872.txt,512,512,0,1,0.5625,0.28515625,0.03515625,0.02734375,1.25,18,14,22.5,17.5,17.5,22.5,393.75,1.28571428571
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_9728.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11776_9728.txt,512,512,0,0,0.671875,0.3525390625,0.03515625,0.033203125,1.25,18,17,22.5,21.25,21.25,22.5,478.125,1.05882352941
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11904_10752.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11904_10752.txt,512,512,0,0,0.4765625,0.953125,0.0390625,0.05078125,1.25,20,26,25,32.5,25,32.5,812.5,1.3
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11904_12288.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11904_12288.txt,512,512,0,0,0.6953125,0.017578125,0.02734375,0.03125,1.25,14,16,17.5,20,17.5,20,350,1.14285714286
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11904_14848.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_11904_14848.txt,512,512,0,0,0.8994140625,0.7177734375,0.041015625,0.041015625,1.25,21,21,26.25,26.25,26.25,26.25,689.0625,1
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12416_10240.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12416_10240.txt,512,512,0,0,0.8388671875,0.439453125,0.076171875,0.05078125,1.25,39,26,48.75,32.5,32.5,48.75,1584.375,1.5
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12416_10752.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12416_10752.txt,512,512,0,0,0.751953125,0.62109375,0.046875,0.05078125,1.25,24,26,30,32.5,30,32.5,975,1.08333333333
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12416_12288.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12416_12288.txt,512,512,0,0,0.5322265625,0.44921875,0.029296875,0.03515625,1.25,15,18,18.75,22.5,18.75,22.5,421.875,1.2
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12416_12800.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12416_12800.txt,512,512,0,0,0.7197265625,0.2353515625,0.033203125,0.033203125,1.25,17,17,21.25,21.25,21.25,21.25,451.5625,1
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12928_7168.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_12928_7168.txt,512,512,0,0,0.67578125,0.896484375,0.04296875,0.0625,1.25,22,32,27.5,40,27.5,40,1100,1.45454545455
train,train/images/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_13440_5120.png,train/labels/GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_13440_5120.txt,512,512,0,0,0.2392578125,0.0595703125,0.029296875,0.025390625,1.25,15,13,18.75,16.25,16.25,18.75,304.6875,1.15384615385
